SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
101874,1,Cash loans,F,N,Y,0,135000.0,284400.0,13963.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.002042,-20752,365243,-2887.0,-2547,,1,0,0,1,0,0,,1.0
101883,1,Cash loans,M,N,Y,1,157500.0,451804.5,35824.5,369000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-13795,-660,-5509.0,-2706,,1,1,0,1,0,0,Laborers,2.0
101929,1,Revolving loans,F,Y,Y,0,697500.0,450000.0,22500.0,450000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-23299,-2550,-2591.0,-103,7.0,1,1,0,1,0,0,Medicine staff,2.0
101950,1,Cash loans,F,N,Y,0,112500.0,552555.0,19975.5,477000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21179,365243,-9269.0,-4740,,1,0,0,1,0,0,,2.0
101970,1,Cash loans,M,Y,N,0,315000.0,661702.5,48280.5,598500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-9088,-2026,-3750.0,-1762,7.0,1,1,0,1,0,0,Laborers,1.0
101980,1,Cash loans,F,Y,N,0,135000.0,508495.5,26091.0,454500.0,Unaccompanied,State servant,Secondary / secondary special,Married,Office apartment,0.006305,-10581,-405,-2953.0,-3269,22.0,1,1,1,1,0,0,Medicine staff,2.0
101981,1,Cash loans,M,Y,Y,0,450000.0,539100.0,29376.0,450000.0,Family,Working,Higher education,Civil marriage,House / apartment,0.00823,-13274,-2041,-4436.0,-4867,3.0,1,1,0,1,0,0,Laborers,2.0
101983,1,Cash loans,M,N,Y,0,76500.0,119925.0,13657.5,112500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-8633,-1333,-3486.0,-1303,,1,1,1,1,0,0,Cleaning staff,1.0
101988,1,Cash loans,F,N,Y,0,135000.0,808650.0,24732.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-17425,-2646,-3794.0,-941,,1,1,0,1,1,0,Sales staff,2.0
102003,1,Cash loans,M,N,N,0,126000.0,835380.0,40320.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.016612,-8474,-622,-8474.0,-1140,,1,1,0,1,0,0,Laborers,1.0
102020,1,Cash loans,F,N,Y,1,81000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-19085,-5374,-10424.0,-2618,,1,1,0,1,0,0,Accountants,3.0
102024,1,Cash loans,M,N,Y,0,130500.0,292500.0,18022.5,292500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14646,-3620,-4118.0,-4118,,1,1,0,1,0,0,Drivers,2.0
102025,1,Cash loans,M,N,N,0,135000.0,117162.0,12748.5,103500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-9108,-1149,-3983.0,-1124,,1,1,0,1,0,0,Laborers,1.0
102028,1,Cash loans,F,Y,Y,0,126000.0,450000.0,30204.0,450000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-11410,-688,-280.0,-1694,65.0,1,1,0,1,0,0,Sales staff,2.0
102031,1,Cash loans,F,N,Y,0,135000.0,808650.0,24732.0,675000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.022625,-18471,-1857,-8344.0,-926,,1,1,0,1,0,0,Sales staff,2.0
102053,1,Cash loans,F,N,N,0,157500.0,720000.0,30636.0,720000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-21383,365243,-6520.0,-3746,,1,0,0,1,0,0,,2.0
102073,1,Cash loans,F,N,Y,0,247500.0,675000.0,53460.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18276,-8862,-10855.0,-1824,,1,1,0,1,0,0,Managers,2.0
102083,1,Cash loans,M,Y,Y,0,157500.0,506889.0,40176.0,418500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-15942,-1748,-2417.0,-2422,11.0,1,1,0,1,0,0,Managers,2.0
102114,1,Cash loans,F,N,Y,2,90000.0,781920.0,25969.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-14510,-7648,-202.0,-4280,,1,1,1,1,0,0,Laborers,4.0
102128,1,Revolving loans,M,N,Y,0,90000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-9830,-337,-4688.0,-2446,,1,1,0,0,0,0,Laborers,2.0
102133,1,Cash loans,F,N,Y,0,90000.0,540000.0,25978.5,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-16996,-3195,-2386.0,-544,,1,1,1,1,1,0,Sales staff,2.0
102135,1,Cash loans,F,N,N,0,360000.0,1236816.0,36162.0,1080000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-18228,-5388,-4617.0,-1775,,1,1,1,1,1,0,Managers,2.0
102148,1,Cash loans,F,N,Y,2,99000.0,213948.0,14058.0,189000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-16096,-1887,-2933.0,-4582,,1,1,0,1,0,1,Laborers,3.0
102208,1,Revolving loans,M,Y,Y,0,180000.0,157500.0,7875.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-12184,-3268,-39.0,-1100,5.0,1,1,0,1,0,0,Drivers,2.0
102217,1,Cash loans,M,Y,N,1,117000.0,225000.0,26703.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-13183,-808,-4689.0,-4716,7.0,1,1,1,1,0,0,,3.0
102225,1,Cash loans,M,N,Y,2,180000.0,736330.5,58306.5,666000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.010643,-13707,-2764,-7695.0,-3020,,1,1,0,1,0,0,Laborers,4.0
102235,1,Cash loans,M,N,N,0,135000.0,755190.0,31995.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.009549,-13207,-174,-2999.0,-3321,,1,1,0,1,0,0,Laborers,1.0
102254,1,Cash loans,M,N,Y,0,180000.0,881055.0,35073.0,787500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-19147,-1667,-6791.0,-2661,,1,1,0,1,0,1,Laborers,2.0
102255,1,Cash loans,F,N,Y,2,288000.0,226908.0,10575.0,148500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-11357,-1461,-400.0,-724,,1,1,0,1,0,0,Cooking staff,4.0
102279,1,Cash loans,M,N,N,1,157500.0,450000.0,30204.0,450000.0,Unaccompanied,Working,Incomplete higher,Married,With parents,0.018029,-9679,-506,-3896.0,-2339,,1,1,0,1,1,0,Laborers,3.0
102334,1,Cash loans,M,Y,Y,1,229500.0,888840.0,29376.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.02461,-15976,-401,-174.0,-4543,6.0,1,1,1,1,1,0,Managers,2.0
102337,1,Cash loans,F,N,Y,0,49500.0,130824.0,5062.5,103500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.010643,-21713,365243,-13535.0,-4017,,1,0,0,1,0,0,,1.0
102376,1,Cash loans,F,N,Y,0,135000.0,495000.0,39240.0,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-13140,-703,-860.0,-4214,,1,1,0,1,0,0,Sales staff,2.0
102392,1,Cash loans,M,N,N,0,67500.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,-16557,-2576,-6542.0,-89,,1,1,0,1,0,0,Low-skill Laborers,2.0
102407,1,Cash loans,M,N,N,0,108000.0,254700.0,16582.5,225000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.00963,-8618,-1430,-2831.0,-1276,,1,1,1,1,0,0,Core staff,1.0
102451,1,Cash loans,F,N,Y,0,382500.0,360000.0,38902.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-15747,-1605,-1053.0,-4686,,1,1,1,1,1,1,Sales staff,2.0
102489,1,Cash loans,M,Y,Y,0,112500.0,227520.0,11196.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-18916,-1405,-1479.0,-2352,11.0,1,1,0,1,1,0,Laborers,2.0
102491,1,Cash loans,M,Y,Y,0,180000.0,52128.0,6025.5,45000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008575,-9939,-386,-4810.0,-2609,13.0,1,1,0,1,0,0,,2.0
102521,1,Cash loans,F,N,Y,0,112500.0,296280.0,23539.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.006852,-13675,-415,-724.0,-4477,,1,1,0,1,0,0,Cooking staff,1.0
102524,1,Cash loans,F,N,Y,0,90000.0,383202.0,19696.5,274500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-16017,-3299,-2537.0,-4182,,1,1,0,1,1,0,Low-skill Laborers,2.0
102529,1,Cash loans,F,Y,Y,1,130500.0,312768.0,17095.5,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.007305,-10185,-411,-4793.0,-280,15.0,1,1,1,1,1,0,Laborers,3.0
102559,1,Cash loans,F,N,N,0,450000.0,382500.0,37260.0,382500.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.072508,-21679,365243,-1537.0,-3216,,1,0,0,1,1,0,,1.0
102574,1,Cash loans,F,N,N,0,81000.0,306306.0,12978.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018634,-22898,365243,-3072.0,-4907,,1,0,0,1,0,0,,1.0
102578,1,Cash loans,F,N,Y,0,112500.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.014464,-24760,365243,-2524.0,-4915,,1,0,0,1,0,0,,1.0
102581,1,Cash loans,F,N,Y,0,112500.0,198085.5,18297.0,171000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-20536,365243,-9827.0,-3644,,1,0,0,1,0,0,,1.0
102586,1,Cash loans,M,N,N,0,135000.0,364896.0,28827.0,315000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.015221,-8072,-938,-992.0,-697,,1,1,1,1,0,0,Laborers,1.0
102599,1,Cash loans,F,N,N,0,180000.0,1113840.0,47191.5,900000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.002506,-20311,-570,-3772.0,-3772,,1,1,1,1,1,0,Core staff,1.0
102608,1,Cash loans,M,N,Y,0,157500.0,247500.0,12766.5,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-14059,-3981,-422.0,-4196,,1,1,0,1,0,0,Laborers,2.0
102624,1,Cash loans,F,N,Y,0,112500.0,341280.0,22936.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-12946,-967,-1300.0,-5493,,1,1,0,1,0,0,,1.0
102656,1,Cash loans,F,N,N,0,54000.0,454500.0,18022.5,454500.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.020713,-23755,365243,-8694.0,-4404,,1,0,0,1,1,0,,1.0
102673,1,Cash loans,M,Y,Y,0,270000.0,900000.0,29380.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,Rented apartment,0.04622,-21478,-276,-1771.0,-1503,1.0,1,1,0,1,0,0,Drivers,2.0
102679,1,Cash loans,M,Y,Y,1,180000.0,364896.0,19926.0,315000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.009334,-10039,-822,-281.0,-2388,4.0,1,1,0,1,0,0,Core staff,3.0
102681,1,Cash loans,M,Y,Y,1,360000.0,343800.0,16024.5,225000.0,Children,Commercial associate,Higher education,Married,House / apartment,0.022625,-12415,-975,-1123.0,-4349,1.0,1,1,1,1,0,0,Managers,3.0
102688,1,Cash loans,F,N,Y,0,139500.0,450000.0,24543.0,450000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-19644,-561,-3103.0,-3143,,1,1,0,1,0,0,Laborers,1.0
102715,1,Cash loans,F,N,Y,1,117000.0,234000.0,10908.0,234000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-12265,-801,-1154.0,-2082,,1,1,0,1,0,0,Laborers,3.0
102752,1,Cash loans,F,N,Y,1,135000.0,539100.0,27652.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010643,-14601,-7623,-8859.0,-4256,,1,1,0,1,0,0,Core staff,2.0
102768,1,Cash loans,F,N,Y,0,180000.0,532345.5,42187.5,481500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-10884,-887,-5151.0,-1784,,1,1,0,1,0,1,,2.0
102773,1,Cash loans,F,Y,Y,3,157500.0,176328.0,12775.5,139500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13597,-591,-2208.0,-4565,12.0,1,1,1,1,1,0,Laborers,5.0
102789,1,Cash loans,F,N,Y,0,90000.0,593010.0,23107.5,495000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.030755,-19032,-2022,-8725.0,-1162,,1,1,0,1,0,0,Cooking staff,2.0
102791,1,Cash loans,F,Y,N,0,225000.0,521280.0,27423.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-12805,-237,-4365.0,-10,1.0,1,1,0,1,0,0,,2.0
102795,1,Cash loans,M,N,Y,0,135000.0,539100.0,29245.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-20074,-2889,-3840.0,-3582,,1,1,1,1,0,0,Drivers,2.0
102796,1,Cash loans,F,N,Y,0,76500.0,314100.0,17167.5,225000.0,Unaccompanied,Working,Lower secondary,Widow,House / apartment,0.018209,-16785,-1436,-5437.0,-341,,1,1,1,1,0,0,Cooking staff,1.0
102809,1,Cash loans,F,N,Y,1,112500.0,648000.0,19714.5,648000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0145199999999999,-19824,-1639,-9869.0,-3338,,1,1,0,1,0,0,,2.0
102835,1,Cash loans,M,Y,Y,0,405000.0,225000.0,8613.0,225000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.031329,-11208,-984,-5350.0,-3219,7.0,1,1,0,1,1,0,Laborers,2.0
102837,1,Cash loans,M,N,N,0,202500.0,545040.0,35617.5,450000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.032561,-10262,-401,-4719.0,-2680,,1,1,0,1,0,0,Cooking staff,2.0
102839,1,Cash loans,F,N,N,0,225000.0,450000.0,21888.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-21977,365243,-2861.0,-4002,,1,0,0,1,1,0,,1.0
102875,1,Cash loans,M,Y,Y,0,112500.0,188685.0,11529.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-12733,-3185,-860.0,-4337,25.0,1,1,1,1,0,0,Drivers,2.0
102882,1,Cash loans,F,N,Y,1,85500.0,665892.0,21609.0,477000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-13618,-499,-7761.0,-4216,,1,1,0,1,0,0,Laborers,3.0
102891,1,Cash loans,F,N,Y,1,315000.0,824823.0,24246.0,688500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.0105,-13232,-1289,-7053.0,-3569,,1,1,0,1,0,0,Realty agents,3.0
102903,1,Cash loans,F,N,N,1,90000.0,225000.0,16371.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010276,-14309,-593,-2220.0,-2449,,1,1,1,1,0,0,Core staff,3.0
102909,1,Cash loans,M,Y,Y,0,157500.0,94500.0,11214.0,94500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-23243,-2016,-5917.0,-3891,9.0,1,1,1,1,0,0,Drivers,2.0
102925,1,Cash loans,M,Y,Y,0,112500.0,553806.0,28404.0,495000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006296,-19262,-1515,-7812.0,-2807,9.0,1,1,0,1,0,0,Drivers,2.0
102941,1,Cash loans,F,N,N,0,90000.0,364500.0,17856.0,364500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-8710,-522,-1866.0,-84,,1,1,0,1,0,0,,2.0
102942,1,Cash loans,F,N,Y,2,112500.0,646920.0,25195.5,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-13281,-133,-7345.0,-1676,,1,1,0,1,0,0,Sales staff,4.0
102945,1,Cash loans,F,N,Y,0,112500.0,239850.0,25447.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.014464,-24853,365243,-269.0,-283,,1,0,0,1,0,0,,1.0
102955,1,Revolving loans,F,Y,Y,2,94500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-7763,-1167,-5306.0,-430,37.0,1,1,1,1,1,0,,3.0
102959,1,Cash loans,F,N,N,0,333000.0,297130.5,21748.5,256500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00496,-15438,-3468,-4568.0,-4710,,1,1,0,1,0,0,Sales staff,2.0
102994,1,Revolving loans,F,N,Y,0,54000.0,247500.0,12375.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-21622,365243,-9036.0,-3958,,1,0,0,1,1,0,,2.0
103005,1,Cash loans,M,Y,Y,0,157500.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0196889999999999,-14340,-2936,-8403.0,-4990,19.0,1,1,0,1,1,0,Laborers,2.0
103059,1,Revolving loans,F,N,Y,1,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-11935,-1357,-11742.0,-2469,,1,1,0,1,0,0,Sales staff,3.0
103060,1,Cash loans,F,N,Y,0,81000.0,269550.0,16285.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0196889999999999,-14340,-2905,-3040.0,-3040,,1,1,1,1,0,0,Laborers,2.0
103068,1,Cash loans,F,Y,Y,0,54000.0,225000.0,10953.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-22770,365243,-2714.0,-2719,21.0,1,0,0,1,0,0,,2.0
103105,1,Cash loans,M,Y,N,0,54000.0,436032.0,16564.5,360000.0,Family,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.031329,-22668,365243,-4370.0,-4742,24.0,1,0,0,1,0,0,,2.0
103113,1,Revolving loans,M,Y,N,4,45000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-12449,-4636,-909.0,-4717,5.0,1,1,1,1,1,0,Laborers,6.0
103133,1,Cash loans,M,Y,N,1,157500.0,274500.0,16807.5,274500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010966,-16314,-1239,-795.0,-4387,22.0,1,1,0,1,0,0,Drivers,2.0
103134,1,Revolving loans,M,N,Y,0,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-12062,-3750,-1785.0,-1783,,1,1,0,1,0,0,,2.0
103148,1,Cash loans,M,Y,Y,0,180000.0,592560.0,31153.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-22542,-740,-12001.0,-3698,17.0,1,1,0,1,0,0,Security staff,2.0
103159,1,Cash loans,F,Y,Y,1,103500.0,1467612.0,59904.0,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-16624,-6050,-3757.0,-184,10.0,1,1,0,1,0,0,Accountants,3.0
103163,1,Cash loans,M,Y,N,2,171000.0,675000.0,32472.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-13193,-162,-4856.0,-4950,14.0,1,1,1,1,1,0,Laborers,4.0
103166,1,Cash loans,M,N,Y,1,202500.0,808650.0,31464.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-14615,-220,-1224.0,-4153,,1,1,1,1,1,0,Laborers,3.0
103172,1,Cash loans,F,Y,N,2,270000.0,343800.0,10552.5,225000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-17417,-269,-3381.0,-844,21.0,1,1,0,1,0,0,Core staff,4.0
103177,1,Cash loans,M,Y,Y,0,337500.0,319981.5,17487.0,243000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-16100,-781,-4375.0,-4391,11.0,1,1,0,1,0,0,Security staff,2.0
103187,1,Cash loans,F,N,N,2,121500.0,473661.0,17986.5,333000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.004849,-15472,-6162,-5679.0,-3979,,1,1,0,1,0,0,Medicine staff,4.0
103194,1,Cash loans,F,Y,Y,0,202500.0,1185120.0,46251.0,900000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.02461,-14248,-1866,-2030.0,-4528,3.0,1,1,0,1,0,0,Accountants,1.0
103204,1,Cash loans,F,N,Y,0,135000.0,675000.0,40324.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010032,-15002,-1766,-8880.0,-3887,,1,1,0,1,1,0,Sales staff,1.0
103205,1,Cash loans,F,N,Y,0,90000.0,495216.0,20169.0,427500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.032561,-23025,365243,-10338.0,-4007,,1,0,0,1,1,0,,1.0
103207,1,Cash loans,M,Y,Y,1,112500.0,448056.0,17019.0,315000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00733,-11425,-2705,-5368.0,-3968,5.0,1,1,0,1,0,0,Managers,3.0
103214,1,Cash loans,F,N,N,0,67500.0,58500.0,2844.0,58500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00712,-18255,-386,-1211.0,-1779,,1,1,0,1,0,0,,1.0
103217,1,Cash loans,F,N,N,0,90000.0,409500.0,15565.5,409500.0,Unaccompanied,Working,Secondary / secondary special,Separated,With parents,0.035792,-11075,-1767,-4121.0,-2055,,1,1,1,1,0,0,Laborers,1.0
103228,1,Cash loans,F,N,Y,2,144000.0,149256.0,15421.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.001276,-9839,-1835,-364.0,-148,,1,1,1,1,0,0,Laborers,4.0
103270,1,Cash loans,M,Y,Y,0,90000.0,225000.0,9661.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Office apartment,0.028663,-23923,365243,-6909.0,-3961,16.0,1,0,0,1,0,0,,1.0
